AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA;BXNE53G1
3.6;3.6;-1.6;-1.6;0.2;0.2;0.2;0.2;-0.5;-13.5;-7.7;13.0;13.0;16.0;16.0;-2.8;-2.8;-2.4;-2.4;-1.1;-0.1;-0.4;-0.2;0.5;0.5;0.5;0.5;0.6;-1.8;-1.8;-1.8;-1.7;-1.7;0.0;0.0;0.0;-5.1;-0.6;-0.6;-6.3;-2.7;-2.7;-3.0;0.0;-0.7;-0.1;-0.1;1.4;0.0;0.0;0.0;0.0;0.1;0.1;0.1;-2.4;-2.4;-1.1;-1.1;0.1;0.0;-0.8;-0.8;-0.4;-0.4;-1.1;-1.1;-0.9;-0.9;-1.1;-1.1;20.0;20.0;0.0;0.7;-1.2;-1.2;0.2;0.2;0.2;-3.5;-0.9;0.0;0.0;0.1;-2.2;-2.2;-1.2;-1.2;-1.2;-1.2;0.9;0.9;-4.9;-4.9;0.0;-0.2;-0.2;-4.2;-4.2;-4.2;0.2;0.2;-6.5;-58.5;-58.5;-7.0;-16.3;-105.1;0.2;-114.6;-113.1;-0.9;-28.4;-10.0;-7.2;-28.4;42.7;-3.1;2.7;0.6;-1.0;31.9;27.6;-8.2;0.0;-3.3;-1.1;-7.2;-0.8;-3.4;-6.3;-2.3;-3.1;-83.8;0.2;0.2;0.1;-31.1;-10.1;-10.1;-30.8;0.0;-2.4;-1.6;-6.0;9.9;16.2;8.0;-8.4;-50.4;5.8;22.0;-2.0;0.0;-6.9;-6.8;-46.7;-100.3;52.2;21.3;17.5;-0.5;18.6;87.1;-6.5;-6.7;-109.7;0.3;-3.7;3.5;4.1;-0.0;0.0;0.0;-8.8;-9.8;-3.5;-22.7;2.2;2.2;66.5;-41.9;-41.3;2.2;2.2;-5.3;-3.4;-0.0;-3.4;-1.0;22.9;15.4;22.8;-3.6;-3.7;-3.8;-5.1;-3.7;0.2;-1.5;34.5;-7.7;26.9;-3.1;3.2;6.0;5.9;-5.4;-0.4;66.4;-5.8;-4.8;0.5
4.5;4.5;-1.3;-1.3;0.2;0.2;0.2;0.2;0.1;-12.5;-7.1;13.0;13.0;16.0;16.0;-2.9;-2.9;-2.1;-2.1;-4.4;0.6;1.5;1.0;0.9;0.9;0.4;0.4;1.2;-1.9;-1.9;-1.9;-1.5;-1.5;0.0;0.0;0.0;-4.8;-0.0;-0.0;-7.2;-3.6;-3.6;-3.1;0.0;-0.5;-0.2;-0.2;1.8;-0.0;-0.0;0.0;0.0;0.1;0.1;0.1;-2.2;-2.2;-1.1;-1.1;1.1;0.0;-0.1;-0.1;-0.6;-0.6;-1.3;-1.3;-0.9;-0.9;-1.1;-1.1;20.0;20.0;0.0;0.6;-1.5;-1.5;0.2;0.2;0.2;-2.6;-0.7;0.0;0.0;0.0;-2.0;-2.0;-1.9;-1.9;-1.0;-1.0;0.1;0.1;-2.1;-2.1;0.0;-0.1;-0.1;-3.4;-3.4;-3.4;0.2;0.2;-5.0;-55.8;-55.8;-6.5;-20.0;-95.8;0.3;-92.5;-91.6;-1.1;-29.7;-7.2;-9.9;-29.7;45.0;-3.7;9.0;-3.0;-1.3;30.3;24.6;-7.9;0.0;-4.8;-0.9;-6.8;-0.8;-3.3;-5.7;-2.3;-3.0;-76.3;0.3;0.3;0.2;-19.6;-1.7;-1.8;-19.5;0.1;-2.0;-1.2;-5.8;17.3;22.5;6.7;-3.9;-51.9;10.8;18.1;-1.9;0.0;-6.4;-6.6;-44.1;-98.3;55.1;14.2;11.0;-1.7;22.6;115.6;-6.5;-6.7;-102.9;0.3;-4.0;4.0;9.0;-0.0;0.0;0.0;-5.0;-6.1;-2.5;-21.7;2.5;2.5;66.7;-43.4;-45.3;3.6;3.7;-9.7;-3.5;-0.0;-3.5;5.0;31.6;15.1;28.7;-3.6;-3.7;-3.8;-5.4;-3.9;0.2;-1.5;36.7;-8.0;34.9;-3.1;2.6;5.2;5.1;-4.6;-0.5;66.6;-5.7;-4.8;0.3
4.6;4.6;-1.6;-1.6;0.2;0.2;0.2;0.2;0.1;-11.6;-6.5;13.0;13.0;16.0;16.0;-2.9;-2.9;-2.0;-2.0;-3.9;0.4;1.1;0.6;0.9;0.9;0.4;0.4;1.3;-1.5;-1.5;-1.5;-1.6;-1.6;0.0;0.0;0.0;-4.8;-0.2;-0.2;-7.0;-2.7;-2.7;-3.0;0.0;-0.7;-0.0;-0.0;1.4;-0.2;-0.2;0.0;0.0;0.1;0.1;0.1;-1.9;-1.9;-1.1;-1.1;0.7;0.0;-0.2;-0.2;-0.5;-0.5;-1.1;-1.1;-1.1;-1.1;-0.9;-0.9;20.0;20.0;0.0;0.6;-1.4;-1.4;0.1;0.1;0.1;-2.4;-0.6;0.0;0.0;0.3;-1.8;-1.8;-2.1;-2.1;-0.8;-0.8;0.3;0.3;-1.9;-1.9;0.0;-0.1;-0.1;-4.2;-4.2;-4.2;0.3;0.3;-5.7;-51.4;-51.4;-6.3;-20.0;-90.3;0.2;-85.3;-84.5;-1.2;-30.1;-6.9;-9.7;-30.1;44.4;-4.0;9.3;-2.7;-1.5;31.0;25.0;-8.1;0.0;-4.8;-0.9;-7.2;-0.8;-3.3;-6.1;-2.3;-3.0;-79.5;0.0;0.0;-0.0;-9.8;9.4;9.1;-9.8;-0.1;-1.8;-1.6;-5.7;17.5;23.1;7.5;-2.2;-45.9;9.8;17.6;-2.0;0.0;-6.2;-6.4;-39.2;-94.4;60.4;18.4;15.0;-1.2;24.4;115.8;-6.1;-6.3;-102.4;0.3;-3.7;3.0;8.1;0.0;0.0;0.0;-9.5;-10.5;-3.1;-22.4;2.3;2.3;66.9;-40.3;-41.7;3.4;3.5;-6.9;-3.8;-0.0;-3.8;7.9;32.0;20.1;30.0;-3.6;-3.6;-3.7;-5.4;-3.7;0.1;-1.5;34.1;-6.9;30.5;-3.1;2.1;5.0;4.9;-1.6;-0.5;66.7;-5.6;-4.7;0.3
3.6;3.6;-1.3;-1.3;0.2;0.2;0.2;0.2;0.3;-12.2;-7.3;13.0;13.0;16.0;16.0;-3.0;-3.0;-2.1;-2.1;-2.0;-0.2;-0.7;-0.4;0.5;0.5;0.5;0.5;1.3;-2.0;-2.0;-2.0;-2.1;-2.1;0.0;0.0;0.0;-5.0;-0.1;-0.1;-5.8;-2.0;-2.0;-3.0;0.0;-0.4;0.2;0.2;1.4;-0.1;-0.1;0.0;0.0;0.2;0.2;0.2;-2.0;-2.0;-0.9;-0.9;1.1;0.0;-0.4;-0.4;-0.5;-0.5;-1.0;-1.0;-1.0;-1.0;-1.3;-1.3;20.0;20.0;0.0;0.5;-1.6;-1.6;0.2;0.2;0.2;-2.5;-0.6;0.0;0.0;-0.0;-1.7;-1.7;-1.4;-1.4;-0.7;-0.7;0.4;0.4;-2.8;-2.8;0.0;-0.1;-0.1;-4.2;-4.2;-4.2;0.2;0.2;-6.3;-47.1;-47.1;-6.4;-19.0;-96.6;0.3;-72.1;-71.7;-0.8;-28.9;-3.4;-10.8;-28.9;42.5;-3.9;8.9;-3.1;-1.1;28.4;21.6;-8.0;0.0;-4.0;-0.8;-6.4;-0.8;-3.3;-5.3;-2.2;-3.0;-76.3;0.1;0.1;0.1;-16.5;-3.6;-3.6;-16.4;-0.0;-2.0;-1.6;-6.0;32.0;35.3;5.8;2.5;-40.9;11.6;9.4;-1.8;0.0;-6.4;-5.4;-43.0;-89.6;65.4;14.0;11.7;-1.3;31.7;117.9;-6.1;-6.3;-102.2;0.3;-4.3;2.9;9.8;-0.0;0.0;0.0;-8.9;-9.9;-2.9;-22.1;2.4;2.4;66.5;-37.6;-36.3;3.7;3.8;-11.3;-3.4;-0.0;-3.4;4.8;29.5;15.5;25.5;-3.7;-3.7;-3.8;-3.8;-4.0;0.1;-1.5;37.7;-7.7;38.9;-3.0;2.8;5.9;5.8;-4.0;-0.4;66.1;-5.9;-4.7;0.3
3.8;3.8;-1.5;-1.5;0.2;0.2;0.2;0.2;0.1;-10.7;-6.4;13.0;13.0;16.0;16.0;-3.0;-3.0;-2.0;-2.0;-3.0;0.6;1.6;1.0;0.7;0.7;0.4;0.4;1.2;-1.9;-1.9;-1.9;-2.1;-2.1;0.0;0.0;0.0;-4.6;-0.8;-0.8;-7.0;-2.5;-2.5;-2.6;0.0;-0.2;-0.0;-0.0;1.2;0.0;0.0;0.0;0.0;0.5;0.5;0.5;-2.0;-2.0;-0.7;-0.7;1.1;0.0;-0.4;-0.4;-0.5;-0.5;-1.2;-1.2;-0.2;-0.2;-1.5;-1.5;20.0;20.0;0.0;0.4;-1.6;-1.6;0.1;0.1;0.1;-2.6;-0.7;0.0;0.0;0.1;-2.0;-2.0;-1.5;-1.5;-0.9;-0.9;0.2;0.2;-3.4;-3.4;0.0;-0.3;-0.3;-3.3;-3.3;-3.3;0.1;0.1;-6.3;-47.9;-47.9;-6.3;-19.7;-98.1;0.2;-94.1;-93.1;-0.4;-28.2;-3.3;-11.0;-28.2;42.7;-4.5;2.2;0.1;-1.1;30.4;23.2;-8.3;0.0;-5.6;-1.0;-6.6;-0.8;-3.4;-5.6;-2.3;-3.0;-84.6;0.2;0.2;0.1;-18.5;-4.5;-4.6;-18.4;0.0;-1.7;-1.2;-6.1;35.9;39.4;5.4;-12.2;-53.3;11.3;14.8;-2.0;0.0;-6.2;-5.9;-43.8;-93.7;60.1;24.5;21.9;-2.8;37.6;107.3;-5.9;-6.1;-111.3;0.3;-4.3;3.1;9.3;0.0;0.0;0.0;-7.3;-8.2;-2.6;-21.7;2.4;2.4;66.5;-40.1;-37.8;3.3;3.4;-11.2;-3.6;-0.0;-3.6;7.1;36.4;19.2;35.8;-3.6;-3.6;-3.7;-4.2;-4.0;0.1;-1.5;46.0;-6.7;39.3;-3.2;3.2;6.0;5.9;-2.7;-0.4;-0.0;-5.9;-4.8;0.4
3.8;3.8;-1.7;-1.7;0.2;0.2;0.2;0.2;-0.2;-11.7;-6.9;13.0;13.0;16.0;16.0;-2.9;-2.9;-2.0;-2.0;-3.2;0.6;1.6;1.0;0.5;0.5;0.3;0.3;0.9;-1.6;-1.6;-1.6;-3.0;-3.0;0.0;0.0;0.0;-4.5;-0.1;-0.1;-5.7;-2.4;-2.4;-2.8;0.0;-0.3;-0.2;-0.2;1.4;0.0;0.0;0.0;0.0;0.4;0.4;0.4;-1.7;-1.7;-0.8;-0.8;1.0;0.0;-0.1;-0.1;-0.4;-0.4;-1.0;-1.0;-0.9;-0.9;-1.3;-1.3;20.0;20.0;0.0;0.6;-1.7;-1.7;0.2;0.2;0.2;-2.8;-0.7;0.0;0.0;0.3;-2.1;-2.1;-1.6;-1.6;-0.8;-0.8;0.1;0.1;-2.3;-2.3;0.0;-0.0;-0.0;-3.4;-3.4;-3.4;0.2;0.2;-5.2;-48.6;-48.6;-6.1;-18.9;-97.9;0.2;-84.0;-83.4;-1.0;-29.7;-2.7;-10.8;-29.7;46.0;-5.4;2.2;0.1;-1.8;31.0;23.8;-8.3;0.0;-5.1;-1.2;-7.0;-0.8;-3.6;-5.8;-2.5;-3.1;-78.5;0.3;0.2;0.2;-9.9;5.3;5.1;-9.9;0.1;-2.2;-1.2;-5.6;27.5;31.6;3.4;-21.0;-57.9;10.3;9.8;-2.0;0.0;-6.1;-6.0;-36.3;-87.7;67.8;25.0;22.3;-2.2;44.0;113.7;-5.9;-6.1;-110.6;-0.0;-4.3;3.4;8.6;-0.0;0.0;0.0;-7.6;-8.6;-2.5;-21.6;2.4;2.4;66.7;-39.8;-38.1;4.5;4.7;-12.7;-4.2;-0.0;-4.2;10.9;34.2;24.9;41.9;-3.4;-3.4;-3.5;-3.7;-4.0;0.2;-1.5;43.0;-7.7;33.8;-3.3;3.3;6.2;6.1;-1.2;-0.5;0.0;-5.6;-4.9;0.3
3.9;3.9;-1.9;-1.9;0.2;0.2;0.2;0.2;-0.1;-11.3;-6.6;13.0;13.0;16.0;16.0;-3.0;-3.0;-2.0;-2.0;-4.4;0.4;1.4;0.8;0.5;0.5;0.5;0.5;1.5;-2.0;-2.0;-2.0;-2.1;-2.1;0.0;0.0;0.0;-4.0;-0.2;-0.2;-5.7;-2.0;-2.0;-2.7;0.0;-0.1;-0.1;-0.1;1.6;-0.1;-0.1;0.0;0.0;0.2;0.2;0.2;-1.8;-1.8;-0.9;-0.9;1.2;0.0;0.3;0.3;-0.5;-0.5;-1.2;-1.2;-0.8;-0.8;-1.1;-1.1;20.0;20.0;0.0;0.5;-1.7;-1.7;0.2;0.2;0.2;-2.8;-0.7;0.0;0.0;0.4;-2.2;-2.2;-1.7;-1.7;-0.8;-0.8;-0.3;-0.3;-2.2;-2.2;0.0;-0.0;-0.0;-3.7;-3.7;-3.7;0.1;0.1;-4.8;-47.9;-48.0;-6.1;-20.0;-93.4;0.2;-102.1;-101.0;-1.0;-30.1;-4.7;-10.0;-30.1;46.8;-4.3;2.2;0.1;-1.3;31.0;24.9;-7.5;0.0;-5.1;-1.2;-6.6;-0.8;-3.5;-5.4;-2.4;-3.1;-86.9;0.6;0.5;0.5;-8.9;9.1;8.9;-8.9;0.3;-2.1;-1.2;-5.5;24.6;29.7;3.8;-31.6;-67.9;8.6;12.6;-2.1;0.0;-6.1;-5.6;-34.6;-90.6;64.5;29.9;26.6;-2.1;43.3;122.6;-5.7;-6.0;-109.3;-0.0;-4.0;3.3;6.8;-0.0;0.0;0.0;-11.4;-12.4;-3.2;-22.4;2.4;2.4;66.9;-38.3;-37.4;4.0;4.1;-11.7;-4.2;-0.0;-4.2;9.3;31.1;22.8;45.6;-3.6;-3.6;-3.7;-3.8;-3.9;0.2;-1.5;40.2;-7.8;27.1;-3.1;3.4;6.5;6.3;-1.4;-0.5;0.0;-5.4;-4.6;0.4
3.6;3.6;-1.7;-1.7;0.2;0.2;0.2;0.2;0.0;-11.5;-6.9;13.0;13.0;16.0;16.0;-2.7;-2.7;-1.9;-1.9;-4.0;0.7;2.3;1.2;0.7;0.7;0.2;0.2;1.1;-1.6;-1.6;-1.6;-2.1;-2.1;0.0;0.0;0.0;-4.4;-0.6;-0.6;-5.5;-2.5;-2.5;-2.0;0.0;0.0;-0.3;-0.3;1.1;0.3;0.3;0.0;0.0;0.3;0.3;0.3;-2.0;-2.0;-0.6;-0.6;1.0;0.0;-0.4;-0.4;-0.3;-0.3;-1.3;-1.3;-0.2;-0.2;-0.8;-0.8;20.0;20.0;0.0;0.4;-1.8;-1.8;0.2;0.2;0.2;-2.7;-0.7;0.0;0.0;0.1;-2.1;-2.1;-1.3;-1.3;-0.7;-0.7;0.5;0.5;-2.6;-2.6;0.0;-0.1;-0.1;-3.6;-3.6;-3.6;0.2;0.2;-4.3;-52.7;-52.7;-5.7;-19.0;-101.1;0.2;-85.5;-84.8;-1.2;-30.0;-3.7;-9.6;-30.0;45.6;-4.1;8.7;-3.3;-1.1;27.5;22.3;-7.6;0.0;-4.8;-1.1;-6.9;-1.2;-3.3;-5.8;-2.3;-3.0;-77.7;0.2;0.2;0.1;5.3;18.7;18.4;5.2;0.0;-2.3;-1.2;-5.4;34.8;38.1;6.7;-16.2;-58.1;9.9;10.4;-1.9;0.0;-5.7;-5.9;-41.5;-92.9;62.2;29.5;27.0;-2.4;42.1;119.9;-5.2;-5.4;-103.5;0.3;-4.5;4.6;8.4;-0.0;0.0;0.0;-9.7;-10.6;-2.7;-21.9;2.4;2.4;66.8;-33.4;-32.5;-1.8;8.5;-11.0;-4.3;-0.0;-4.3;5.2;28.0;16.2;31.8;-3.3;-3.3;-3.4;-3.5;-4.1;0.2;-1.5;44.8;-7.8;36.8;-3.2;3.9;6.6;6.4;-1.1;-0.5;0.0;-5.4;-4.8;0.4
3.2;3.2;-1.6;-1.6;0.2;0.2;0.2;0.2;0.3;-12.5;-7.5;13.0;13.0;16.0;16.0;-2.7;-2.7;-2.2;-2.2;-3.6;0.7;3.0;1.7;0.7;0.7;0.4;0.4;1.2;-1.7;-1.7;-1.7;-4.5;-4.5;0.0;0.0;0.0;-4.2;-0.9;-0.9;-8.0;-2.0;-2.0;-1.4;0.0;0.5;-0.0;-0.0;1.3;-0.1;-0.1;0.0;0.0;0.5;0.5;0.5;-1.8;-1.8;-0.5;-0.5;1.2;0.0;-0.2;-0.2;-0.4;-0.4;-1.5;-1.5;-0.1;-0.1;-1.0;-1.0;20.0;20.0;0.0;0.8;-1.4;-1.4;0.2;0.2;0.2;-2.5;-0.7;0.0;0.0;0.0;-1.5;-1.5;-1.1;-1.1;-0.6;-0.6;0.1;0.1;-3.3;-3.3;0.0;-0.2;-0.2;-3.1;-3.1;-3.1;0.2;0.2;-6.5;-50.8;-50.8;-5.5;-18.8;-104.5;0.3;-59.8;-59.8;0.1;-29.5;-2.1;-10.5;-29.5;45.0;-3.2;2.8;0.7;-0.5;26.2;20.0;-6.7;0.0;-4.6;-1.2;-6.1;-0.8;-3.6;-5.1;-2.5;-3.0;-67.2;0.6;0.6;0.5;5.8;21.0;20.6;5.6;0.4;-2.1;-1.6;-5.5;32.1;35.8;4.3;-11.4;-58.3;8.5;9.5;-2.0;0.0;-5.6;-5.3;-32.9;-108.3;58.5;32.9;30.0;-2.5;39.3;145.5;-5.1;-5.3;-99.0;-0.0;-4.5;5.6;6.8;0.0;0.0;0.0;-4.7;-5.7;-1.4;-20.6;2.7;2.7;66.6;-33.1;-36.7;5.9;6.1;-12.1;-3.1;-0.0;-3.1;4.6;23.9;14.3;34.8;-2.8;-2.8;-2.9;-2.9;-4.1;0.2;-1.5;42.4;-7.7;32.5;-2.8;3.5;7.0;6.8;-3.3;-0.5;0.0;-5.5;-4.4;0.5
